#Transcript position	Transcript coverage profile
0.0	0.13341193320566502
1.0	0.014780543879411337
2.0	0.03800045056324877
3.0	0.024750122629851896
4.0	0.036034618827122826
5.0	0.04502144110182559
6.0	0.04127273925566424
7.0	0.02337299931966028
8.0	0.028060165500819804
9.0	0.018881066227474534
10.0	0.03389329101738673
11.0	0.04033448221311535
12.0	0.0437184031637764
13.0	0.021185585635598428
14.0	0.014789837409605013
15.0	0.017812465539199327
16.0	0.06013366319813579
17.0	0.019072102149349693
18.0	0.038144982945363407
19.0	0.039548159067388816
20.0	0.03325886632474891
21.0	0.02113304822577779
22.0	0.02481782310968996
23.0	0.012634677335674041
24.0	0.013722639002555641
25.0	0.014801975783786269
26.0	0.01250398737432724
27.0	0.002420191780928327
28.0	0.003933171648303941
29.0	0.014027337063056053
30.0	0.024800830798087696
31.0	0.011075893902112484
32.0	0.012753018747065872
33.0	0.001601792329566455
34.0	0.014040208524514992
35.0	0.022897569483757298
36.0	0.04005389401931176
37.0	0.05502316969002592
38.0	0.0371465281212382
39.0	0.02644965603996693
40.0	0.01362693969999546
41.0	0.018123099373735355
42.0	0.01940420234021681
43.0	0.023200517979851124
44.0	0.04419121551738233
45.0	0.020668701192628935
46.0	0.01482419328751457
47.0	0.02642146389099251
48.0	0.017202782479032647
49.0	0.007040117486134816
50.0	0.006063384378831009
51.0	0.01975126363821886
52.0	0.010372312919098198
53.0	0.014144812904357401
54.0	0.007489954017019945
55.0	0.020584762483777004
56.0	0.007687385974927524
57.0	0.012146063965136514
58.0	0.010883600092979045
59.0	0.005699907143632828
60.0	0.009653225289663598
61.0	0.014419674178950596
62.0	0.008663356940059546
63.0	0.008165349466471234
64.0	0.005440880875269637
65.0	0.01757024859659975
66.0	0.012842612173962858
67.0	0.0032802187618726445
68.0	0.0069229204507966395
69.0	0.00548780487804878
70.0	0.010014046171329167
71.0	0.011813023162611201
72.0	0.02365173895026981
73.0	0.025439728744465574
74.0	0.04900853313155479
75.0	0.03691978831451037
76.0	0.03632402333715497
77.0	0.015262366845465322
78.0	0.012451458226830577
79.0	0.05669914400321261
80.0	0.027146401963155844
81.0	0.0062621640041667145
82.0	0.011674038652121159
83.0	0.019963098785000438
84.0	0.010890069906932063
85.0	0.009829545442360574
86.0	0.010902887697958896
87.0	0.010384438639050336
88.0	0.0189888003176846
89.0	0.012357370675766158
90.0	0.01693979402774609
91.0	0.01115119610832194
92.0	0.03500310826530737
93.0	0.028574817410921854
94.0	0.01987904504749863
95.0	0.034222809387983
96.0	0.03168239893024637
97.0	0.015742516990370083
98.0	0.02949719091289184
99.0	0.01718293694484975
