#Transcript position	Transcript coverage profile
0.0	0.11923684914016006
1.0	0.01769214232601219
2.0	0.02039345647821774
3.0	0.01628677538992239
4.0	0.023323276670871355
5.0	0.013608095982385042
6.0	0.01615939216610921
7.0	0.013214454351633504
8.0	0.03328050869660171
9.0	0.010582410794441537
10.0	0.03295482801709486
11.0	0.049444459369314867
12.0	0.012952365252248153
13.0	0.028946497810383272
14.0	0.009542981997831417
15.0	0.012777131760407236
16.0	0.013066538096814944
17.0	0.03911460746555851
18.0	0.02553574601067645
19.0	0.026497664692535526
20.0	0.013692788339974548
21.0	0.011468784467295406
22.0	0.004345127250155183
23.0	0.02650703480996662
24.0	0.041950087381137716
25.0	0.01861436131703163
26.0	0.02324640346064578
27.0	0.028788764527426968
28.0	0.04600040212412361
29.0	0.05424437217248355
30.0	0.01128325334077089
31.0	0.012240653010730781
32.0	0.0423470371958804
33.0	0.024973561826345858
34.0	0.013321804290813628
35.0	0.01408216695645832
36.0	0.017246260064961723
37.0	0.01056724737457085
38.0	0.029108987931831084
39.0	0.020258403250091137
40.0	0.01984150573364916
41.0	0.03238191993306188
42.0	0.039375286717345345
43.0	0.032783507470427846
44.0	0.0579911122393682
45.0	0.020737675272329247
46.0	0.03023638759651538
47.0	0.03233379437040525
48.0	0.04522626679324003
49.0	0.028067343165222962
50.0	0.021387002978701
51.0	0.050429679439200674
52.0	0.03767155881088741
53.0	0.02534790589639911
54.0	0.027531543952649187
55.0	0.011623361295204745
56.0	0.003454933441723402
57.0	0.020691702214350734
58.0	0.013361362443107871
59.0	0.014572749364926585
60.0	0.022747857330714365
61.0	0.013595773862056949
62.0	0.02399951178773792
63.0	0.038443127982258185
64.0	0.050489567983768906
65.0	0.039236029786259244
66.0	0.03875534421275373
67.0	0.050939838774756746
68.0	0.011705919541852846
69.0	0.024555445888159166
70.0	0.023900884926135017
71.0	0.027379270620843003
72.0	0.016655471371235585
73.0	0.014739086163491883
74.0	0.0019057595571859856
75.0	0.00583941605839416
76.0	0.006324829739020442
77.0	0.005567725165600359
78.0	0.008444795432234673
79.0	0.030472060335134814
80.0	0.03693979776896388
81.0	0.005510153691228053
82.0	0.0017469191015702643
83.0	0.022830668630715152
84.0	0.025512842781433447
85.0	0.017839462100699786
86.0	0.02641722307015926
87.0	0.04520286798237446
88.0	0.015978939120205038
89.0	0.01602100235770497
90.0	0.01942095966873658
91.0	0.028007780747375862
92.0	0.005213575818460393
93.0	0.017457398000072937
94.0	0.019085933728788473
95.0	0.04571013204497005
96.0	0.040210730036632045
97.0	0.03474046453076796
98.0	0.04142128467045486
99.0	0.025162494281974854
