#Transcript position	Transcript coverage profile
0.0	0.15348822548472732
1.0	0.013478813113359005
2.0	0.0056450778886002004
3.0	0.02924433750918575
4.0	0.015171774541150505
5.0	0.032632734530976565
6.0	0.013600083845342626
7.0	0.03246977342292822
8.0	0.042691205285526015
9.0	0.009948780620892937
10.0	0.031286019526013314
11.0	0.02707632451829761
12.0	0.03514201538168377
13.0	0.023848620068296265
14.0	0.01675406336189825
15.0	0.011510474092675266
16.0	0.02146566528677842
17.0	0.01601949315688592
18.0	0.010256313837913877
19.0	0.02122367579701915
20.0	0.005364265372560569
21.0	0.026931225672021067
22.0	0.03216355649366673
23.0	0.007099226279353875
24.0	0.012358493380390998
25.0	0.01935231950861391
26.0	0.01650825494273087
27.0	0.019152857929435302
28.0	0.009001070159249789
29.0	0.019680036104132687
30.0	0.011423554777872743
31.0	0.014612829913161561
32.0	0.009075084589958732
33.0	0.014689892921902203
34.0	0.01568095942318732
35.0	0.013169427384092589
36.0	0.014618404766380355
37.0	0.030342283153066786
38.0	0.011899384153800693
39.0	0.014614827734254515
40.0	0.02169083736670755
41.0	0.047569885418471985
42.0	0.020174337639239884
43.0	0.018005380818849306
44.0	0.015366192224280956
45.0	0.020804367755897078
46.0	0.0229398987383727
47.0	0.04957959638512721
48.0	0.02414683146440134
49.0	0.05114398264302937
50.0	0.03345437490608459
51.0	0.07201066033765863
52.0	0.04783465444743495
53.0	0.03998712775663606
54.0	0.040434700337372426
55.0	0.03423235099052844
56.0	0.019606227058223527
57.0	0.05899474162378422
58.0	0.0037528105251793415
59.0	0.015973930712623843
60.0	0.007445878231857442
61.0	0.009100372311134777
62.0	0.02073910729134471
63.0	0.02267441776666476
64.0	0.018816960384873342
65.0	0.01633287008624652
66.0	0.01057700306741756
67.0	0.0037831021437578815
68.0	0.0
69.0	0.022214142673843647
70.0	0.017098094409555717
71.0	0.014174815637788532
72.0	0.03467755372552073
73.0	0.018528864835385475
74.0	0.011335458550903307
75.0	0.010902597742228116
76.0	0.012876666356803146
77.0	0.010674009984786603
78.0	0.021496999876860663
79.0	0.014013675690842848
80.0	0.006396775560759901
81.0	0.01238956207173695
82.0	0.007374665282070154
83.0	0.016918597394695905
84.0	0.03339368112123877
85.0	0.026136183761249734
86.0	0.029875956300301893
87.0	0.07775625201311152
88.0	0.03923712476686409
89.0	0.09480952601061926
90.0	0.04137715083443385
91.0	0.024807027405292822
92.0	0.016878370174777748
93.0	0.027480750190359626
94.0	0.02287816091321087
95.0	0.0402733563497525
96.0	0.045322674059091135
97.0	0.038559939687723636
98.0	0.04166854380289437
99.0	0.017977840527489318
